doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
Agenda Package - EC_May06_2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6712,School District 68,,Index record for sd68 escribe document identifier 6712,escribe,sd68-archive,public-registry
February 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6713,School District 68,,Index record for sd68 escribe document identifier 6713,escribe,sd68-archive,public-registry
QQS Presentation.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6714,School District 68,,Index record for sd68 escribe document identifier 6714,escribe,sd68-archive,public-registry
CTC Education Committee Meeting March 4 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6715,School District 68,,Index record for sd68 escribe document identifier 6715,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6716,School District 68,,Index record for sd68 escribe document identifier 6716,escribe,sd68-archive,public-registry
Post-Minutes Package - EC_Mar04_2020 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6717,School District 68,,Index record for sd68 escribe document identifier 6717,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6718,School District 68,,Index record for sd68 escribe document identifier 6718,escribe,sd68-archive,public-registry
Post-Meeting Minutes - EC_Mar04_2020 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6719,School District 68,,Index record for sd68 escribe document identifier 6719,escribe,sd68-archive,public-registry
Deputy Minister re ab ed underspend.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6720,School District 68,,Index record for sd68 escribe document identifier 6720,escribe,sd68-archive,public-registry
Education Statutes Amendment Act.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6721,School District 68,,Index record for sd68 escribe document identifier 6721,escribe,sd68-archive,public-registry
February 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6722,School District 68,,Index record for sd68 escribe document identifier 6722,escribe,sd68-archive,public-registry
"March 4, 2020.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6723,School District 68,,Index record for sd68 escribe document identifier 6723,escribe,sd68-archive,public-registry
S72(3) Report.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6724,School District 68,,Index record for sd68 escribe document identifier 6724,escribe,sd68-archive,public-registry
OS Reg Brd Motions March 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6725,School District 68,,Index record for sd68 escribe document identifier 6725,escribe,sd68-archive,public-registry
Detail by Schools February 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6726,School District 68,,Index record for sd68 escribe document identifier 6726,escribe,sd68-archive,public-registry
Summary by Schools February 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6727,School District 68,,Index record for sd68 escribe document identifier 6727,escribe,sd68-archive,public-registry
CM March 20 Liaison Report OPEN .pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6728,School District 68,,Index record for sd68 escribe document identifier 6728,escribe,sd68-archive,public-registry
ssc liaison report feb 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6729,School District 68,,Index record for sd68 escribe document identifier 6729,escribe,sd68-archive,public-registry
Syeyutsus Committee report March.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6730,School District 68,,Index record for sd68 escribe document identifier 6730,escribe,sd68-archive,public-registry
AS - Local School Calendar 2020-21.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6731,School District 68,,Index record for sd68 escribe document identifier 6731,escribe,sd68-archive,public-registry
Draft Local Calendar 2.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6732,School District 68,,Index record for sd68 escribe document identifier 6732,escribe,sd68-archive,public-registry
2020-21 local school calendar feedback.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6733,School District 68,,Index record for sd68 escribe document identifier 6733,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6734,School District 68,,Index record for sd68 escribe document identifier 6734,escribe,sd68-archive,public-registry
Post-Minutes Package - BE_Mar11_2020 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6735,School District 68,,Index record for sd68 escribe document identifier 6735,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6736,School District 68,,Index record for sd68 escribe document identifier 6736,escribe,sd68-archive,public-registry
Post-Meeting Minutes - BE_Mar11_2020 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6737,School District 68,,Index record for sd68 escribe document identifier 6737,escribe,sd68-archive,public-registry
"February 12, 2020.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6738,School District 68,,Index record for sd68 escribe document identifier 6738,escribe,sd68-archive,public-registry
AS Local School Calendar.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6739,School District 68,,Index record for sd68 escribe document identifier 6739,escribe,sd68-archive,public-registry
Draft Local Calendar 2.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6740,School District 68,,Index record for sd68 escribe document identifier 6740,escribe,sd68-archive,public-registry
AS - Trustee Remuneration.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6741,School District 68,,Index record for sd68 escribe document identifier 6741,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6742,School District 68,,Index record for sd68 escribe document identifier 6742,escribe,sd68-archive,public-registry
Post-Minutes Package - BCM_Mar04_2020 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6743,School District 68,,Index record for sd68 escribe document identifier 6743,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6744,School District 68,,Index record for sd68 escribe document identifier 6744,escribe,sd68-archive,public-registry
Post-Meeting Minutes - BCM_Mar04_2020 - English.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6745,School District 68,,Index record for sd68 escribe document identifier 6745,escribe,sd68-archive,public-registry
March 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6746,School District 68,,Index record for sd68 escribe document identifier 6746,escribe,sd68-archive,public-registry
NDTA Report to the Board (1).pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6747,School District 68,,Index record for sd68 escribe document identifier 6747,escribe,sd68-archive,public-registry
PD Budget to January 31 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6748,School District 68,,Index record for sd68 escribe document identifier 6748,escribe,sd68-archive,public-registry
AS Accessability Audit.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6749,School District 68,,Index record for sd68 escribe document identifier 6749,escribe,sd68-archive,public-registry
NLPS Accessibility Summary.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6750,School District 68,,Index record for sd68 escribe document identifier 6750,escribe,sd68-archive,public-registry
Bayview Elementary Accessibility.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6751,School District 68,,Index record for sd68 escribe document identifier 6751,escribe,sd68-archive,public-registry
SD68 Proposed Preliminary Annual Budget 2020-21.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6752,School District 68,,Index record for sd68 escribe document identifier 6752,escribe,sd68-archive,public-registry
IS COVID19 Operational Response.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6753,School District 68,,Index record for sd68 escribe document identifier 6753,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6754,School District 68,,Index record for sd68 escribe document identifier 6754,escribe,sd68-archive,public-registry
Agenda Package - BCM_May13_2020 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6755,School District 68,,Index record for sd68 escribe document identifier 6755,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6756,School District 68,,Index record for sd68 escribe document identifier 6756,escribe,sd68-archive,public-registry
Agenda Package - BCM_May13_2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6757,School District 68,,Index record for sd68 escribe document identifier 6757,escribe,sd68-archive,public-registry
SD68 Preliminary Annual Budget 2020-21 - Revised Final - May 14.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6758,School District 68,,Index record for sd68 escribe document identifier 6758,escribe,sd68-archive,public-registry
NDTA.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6759,School District 68,,Index record for sd68 escribe document identifier 6759,escribe,sd68-archive,public-registry
NLPS Logo.png,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6760,School District 68,,Index record for sd68 escribe document identifier 6760,escribe,sd68-archive,public-registry
Agenda Package - BCM_May20_2020 - English.Html,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6761,School District 68,,Index record for sd68 escribe document identifier 6761,escribe,sd68-archive,public-registry
Agenda.Css,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6762,School District 68,,Index record for sd68 escribe document identifier 6762,escribe,sd68-archive,public-registry
Agenda Package - BCM_May20_2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6763,School District 68,,Index record for sd68 escribe document identifier 6763,escribe,sd68-archive,public-registry
Agenda Package - BE_May27_2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6782,School District 68,,Index record for sd68 escribe document identifier 6782,escribe,sd68-archive,public-registry
District Demolition of SW.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6783,School District 68,,Index record for sd68 escribe document identifier 6783,escribe,sd68-archive,public-registry
S72(3) Report April 22.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6784,School District 68,,Index record for sd68 escribe document identifier 6784,escribe,sd68-archive,public-registry
S72(3) Report May 6 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6785,School District 68,,Index record for sd68 escribe document identifier 6785,escribe,sd68-archive,public-registry
Letter to SD68.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6786,School District 68,,Index record for sd68 escribe document identifier 6786,escribe,sd68-archive,public-registry
H Tilley Correspondence.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6787,School District 68,,Index record for sd68 escribe document identifier 6787,escribe,sd68-archive,public-registry
SW Map.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6788,School District 68,,Index record for sd68 escribe document identifier 6788,escribe,sd68-archive,public-registry
Summary by Schools April 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6789,School District 68,,Index record for sd68 escribe document identifier 6789,escribe,sd68-archive,public-registry
Detail by Schools April 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6790,School District 68,,Index record for sd68 escribe document identifier 6790,escribe,sd68-archive,public-registry
OS Reg Brd Motions May 2020.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6791,School District 68,,Index record for sd68 escribe document identifier 6791,escribe,sd68-archive,public-registry
SD68 Preliminary Annual Budget 2020-21 - Revised Final - May 22.pdf,https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6792,School District 68,,Index record for sd68 escribe document identifier 6792,escribe,sd68-archive,public-registry
"SD68 Annual Budget - May 22, 2020.pdf",https://pub-sd68.escribemeetings.com/FileStream.ashx?DocumentId=6793,School District 68,,Index record for sd68 escribe document identifier 6793,escribe,sd68-archive,public-registry
