doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
Accesibility Advisory Committee Terms Of Reference 202308b192fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/accesibility-advisory-committee-terms-of-reference-202308b192fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2023-08-19,,report,advisory-committee,
Tol Accessibility Plan 2026,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/accessibility-plan/tol-accessibility-plan-2026.pdf,Town of Ladysmith,2026-01-01,,report,advisory-committee,
2024 01 24 Accessibility Agenda,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/agendas/2024-01-24-accessibility-agenda.pdf,Town of Ladysmith,2024-01-24,,agenda-pkg,advisory-committee,
2024 04 03 Accessibility Agenda,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/agendas/2024-04-03-accessibility-agenda.pdf,Town of Ladysmith,2024-04-03,,agenda-pkg,advisory-committee,
2024 05 22 Accessibility Agenda144d94fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/agendas/2024-05-22-accessibility-agenda144d94fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2024-05-22,,agenda-pkg,advisory-committee,
2024 09 25 Accessibility Agenda,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/agendas/2024-09-25-accessibility-agenda.pdf,Town of Ladysmith,2024-09-25,,agenda-pkg,advisory-committee,
2024 10 30 Accessibility Agenda,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/agendas/2024-10-30-accessibility-agenda.pdf,Town of Ladysmith,2024-10-30,,agenda-pkg,advisory-committee,
2024 11 27 Accessibility Advisory Committee Agenda,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/agendas/2024-11-27-accessibility-advisory-committee-agenda.pdf,Town of Ladysmith,2024-11-27,,agenda-pkg,advisory-committee,
2025 01 08 Accessibility Agenda998f94fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/agendas/2025-01-08-accessibility-agenda998f94fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2025-01-08,,agenda-pkg,advisory-committee,
2025 05 28 Accessibility Agenda,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/agendas/2025-05-28-accessibility-agenda.pdf,Town of Ladysmith,2025-05-28,,agenda-pkg,advisory-committee,
2025 12 10 Accessibility Advisory Committee Agenda,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/agendas/2025-12-10-accessibility-advisory-committee-agenda.pdf,Town of Ladysmith,2025-12-10,,agenda-pkg,advisory-committee,
2024 01 24 Accessibility Advisory Comittee Minutes,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/minutes/2024-01-24-accessibility-advisory-comittee-minutes.pdf,Town of Ladysmith,2024-01-24,,minutes,advisory-committee,
2024 04 03 Accessibility Advisory Comittee Minutes,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/minutes/2024-04-03-accessibility-advisory-comittee-minutes.pdf,Town of Ladysmith,2024-04-03,,minutes,advisory-committee,
2024 05 22 Accessibility Advisory Comittee Minutes,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/minutes/2024-05-22-accessibility-advisory-comittee-minutes.pdf,Town of Ladysmith,2024-05-22,,minutes,advisory-committee,
2024 09 25 Accessibility Advisory Comittee Minutes,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/minutes/2024-09-25-accessibility-advisory-comittee-minutes.pdf,Town of Ladysmith,2024-09-25,,minutes,advisory-committee,
2024 10 30 Accessibility Advisory Comittee Minutes,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/minutes/2024-10-30-accessibility-advisory-comittee-minutes.pdf,Town of Ladysmith,2024-10-30,,minutes,advisory-committee,
2024 11 27 Accessibility Advisory Comittee Minutes,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/minutes/2024-11-27-accessibility-advisory-comittee-minutes.pdf,Town of Ladysmith,2024-11-27,,minutes,advisory-committee,
2025 01 08 Accessibility Advisory Committee Minutes,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/minutes/2025-01-08-accessibility-advisory-committee-minutes.pdf,Town of Ladysmith,2025-01-08,,minutes,advisory-committee,
2025 05 28 Accessibility Advisory Committee Minutes,https://www.ladysmith.ca/docs/default-source/accessibility-advisory-committee/minutes/2025-05-28-accessibility-advisory-committee-minutes.pdf,Town of Ladysmith,2025-05-28,,minutes,advisory-committee,
1999 12 01 Crown Land Dl 2016 (marina License Lease),https://www.ladysmith.ca/docs/default-source/agreements/1999-12-01-crown-land-dl-2016-(marina-license-lease).pdf,Town of Ladysmith,1999-12-01,,first-nations,,
2017 02 02 Project Background For Website,https://www.ladysmith.ca/docs/default-source/agreements/2017-02-02-project-background-for-website.pdf,Town of Ladysmith,2017-02-02,,other,,
1860 Schedule A Zoning Bylaw Text Consolidation For Printing,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/1860-schedule-a_zoning-bylaw-text-consolidation-for-printing.pdf,Town of Ladysmith,,,bylaw,,
2015 Community Profile,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/2015-community-profile.pdf,Town of Ladysmith,2015-01-01,,info-docs,,
2016 Community Profile,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/2016-community-profile.pdf,Town of Ladysmith,2016-01-01,,info-docs,,
2017 09 20 Zoning Map 36x48,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/2017-09-20-zoning_map_36x48.pdf,Town of Ladysmith,2017-09-20,,info-docs,,
2017 Community Profile,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/2017-community-profile.pdf,Town of Ladysmith,2017 Commu,,info-docs,,
2025 Bl List Master Alphabetical,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/2025-bl-list-master-alphabetical.pdf,Town of Ladysmith,2025-01-01,,info-docs,,
2025 Bl List Master By Description,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/2025-bl-list-master-by-description.pdf,Town of Ladysmith,2025-01-01,,info-docs,,
Community Engagement Summary (may 2017) Reduced,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/community-engagement-summary-(may-2017)-reduced.pdf,Town of Ladysmith,Community ,,info-docs,,
Downtown Initiatives,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/downtown-initiatives.pdf,Town of Ladysmith,Downtown I,,info-docs,,
Home Based Business Guide,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/home-based-business-guide.pdf,Town of Ladysmith,Home Based,,info-docs,,
Ladysmith An Investor Profile,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/ladysmith---an-investor-profile.pdf,Town of Ladysmith,Ladysmith ,,info-docs,,
Schedule A 1 Development Permit Area Guidelines,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/schedule-a-1---development-permit-area-guidelines.pdf,Town of Ladysmith,Schedule A,,info-docs,,
Schedule C Holland Creek Local Area Plan,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/schedule-c---holland-creek-local-area-plan.pdf,Town of Ladysmith,Schedule C,,info-docs,,
Strata Conversion Policy,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/strata-conversion-policy.pdf,Town of Ladysmith,Strata Con,,info-docs,,
Tol Downtown Parkingmap,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/tol-downtown-parkingmap.pdf,Town of Ladysmith,Tol Downto,,info-docs,,
Town Economic Development Initiatives 2018,https://www.ladysmith.ca/docs/default-source/b-d---informational-documents-2021/town-economic-development-initiatives-2018.pdf,Town of Ladysmith,Town Econo,,info-docs,,
2018 Property Tax Insert,https://www.ladysmith.ca/docs/default-source/bill-inserts/2018-property-tax-insert.pdf,Town of Ladysmith,2018 Prope,,brochure-insert,,
Apr 2018 Ub Insert (pages)reduced,https://www.ladysmith.ca/docs/default-source/bill-inserts/apr-2018-ub-insert-(pages)reduced.pdf,Town of Ladysmith,2018-04-01,,brochure-insert,,
Jan 2018 Ub Insert (pages)reduced,https://www.ladysmith.ca/docs/default-source/bill-inserts/jan-2018-ub-insert-(pages)reduced.pdf,Town of Ladysmith,2018-01-01,,brochure-insert,,
Jan 2019 Ub Insert Final Pages,https://www.ladysmith.ca/docs/default-source/bill-inserts/jan-2019-ub-insert-final-pages.pdf,Town of Ladysmith,2019-01-01,,brochure-insert,,
Jan 2025 Ub Insert Compressed,https://www.ladysmith.ca/docs/default-source/bill-inserts/jan-2025-ub-insert-compressed.pdf,Town of Ladysmith,2025-01-01,,brochure-insert,,
July 2018 Ub Insert Final (pages),https://www.ladysmith.ca/docs/default-source/bill-inserts/july-2018-ub-insert-final-(pages).pdf,Town of Ladysmith,2018-07-01,,brochure-insert,,
Map 2 Concept Plan,https://www.ladysmith.ca/docs/default-source/bill-inserts/map-2---concept-plan.pdf,Town of Ladysmith,,,brochure-insert,,
Oct 2018 Ub Insert Final,https://www.ladysmith.ca/docs/default-source/bill-inserts/oct-2018-ub-insert-final.pdf,Town of Ladysmith,2018-10-01,,brochure-insert,,
05 1850 A Grants In Aid Policy,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/05-1850-a-grants-in-aid-policy.pdf,Town of Ladysmith,,,brochure-insert,,
1 Ph Guidelines Using Zoom,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/1-ph-guidelines-using-zoom.pdf,Town of Ladysmith,,,brochure-insert,,
1st Step Confirm Your Business Is In The Jurisdiction Of Ladysmith,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/1st-step---confirm-your-business-is-in-the-jurisdiction-of-ladysmith.pdf,Town of Ladysmith,,,brochure-insert,,
2016 Parks Recreation Culture Master Plan,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2016-parks-recreation-culture-master-plan.pdf,Town of Ladysmith,2016-01-01,,brochure-insert,,
2017 Public Hearing Info,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2017-public-hearing-info.pdf,Town of Ladysmith,2017-01-01,,brochure-insert,,
2018 Community Profile Web Final,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2018-community-profile_web_final.pdf,Town of Ladysmith,2018-01-01,,brochure-insert,,
2019 Community Profile Final Web,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2019-community-profile_final_web.pdf,Town of Ladysmith,2019-01-01,,brochure-insert,,
2019 Property Tax Insert,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2019-property-tax-insert.pdf,Town of Ladysmith,2019-01-01,,brochure-insert,,
2020 Pt Insert,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2020-pt-insert.pdf,Town of Ladysmith,2020-01-01,,brochure-insert,,
2021 Pt Insert Final,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2021-pt-insert_final.pdf,Town of Ladysmith,2021-01-01,,brochure-insert,,
2022 Pt Insert,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2022-pt-insert.pdf,Town of Ladysmith,2022-01-01,,brochure-insert,,
2023 05 Pt Insert,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2023-05-pt-insert.pdf,Town of Ladysmith,2023-05-01,,brochure-insert,,
2023 2026 Strategic Plan,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2023-2026-strategic-plan.pdf,Town of Ladysmith,2023-01-01,,brochure-insert,,
2025 Ladysmith Compost Recycle Garbage Reuse028295fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2025-ladysmith-compost-recycle-garbage-reuse028295fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2025-01-01,,brochure-insert,,
2026 Blue Route,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2026-blue-route.pdf,Town of Ladysmith,2026-01-01,,brochure-insert,,
2026 Green Route,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2026-green-route.pdf,Town of Ladysmith,2026-01-01,,brochure-insert,,
2026 Orange Route,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2026-orange-route.pdf,Town of Ladysmith,2026-01-01,,brochure-insert,,
2026 Red Route,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2026-red-route.pdf,Town of Ladysmith,2026-01-01,,brochure-insert,,
2026 Yellow Route,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/2026-yellow-route.pdf,Town of Ladysmith,2026-01-01,,brochure-insert,,
Apr 2019 Ub Insert Final,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/apr-2019-ub-insert-final.pdf,Town of Ladysmith,2019-04-01,,brochure-insert,,
Apr 2020 Ub Insert Final Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/apr-2020-ub-insert_final_pages.pdf,Town of Ladysmith,2020-04-01,,brochure-insert,,
Apr 2021 Ub Insert Final Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/apr-2021-ub-insert_final_pages.pdf,Town of Ladysmith,2021-04-01,,brochure-insert,,
Apr 2022 Ub Insert Pagese7fb90fa7dea659dad49ff0000e75dbc,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/apr-2022-ub-insert_pagese7fb90fa7dea659dad49ff0000e75dbc.pdf,Town of Ladysmith,2022-04-01,,brochure-insert,,
Apr 2023 Ub Insert Final Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/apr-2023-ub-insert-final_pages.pdf,Town of Ladysmith,2023-04-01,,brochure-insert,,
Apr 2024 Ub Insert Final Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/apr-2024-ub-insert-final_pages.pdf,Town of Ladysmith,2024-04-01,,brochure-insert,,
Back Page,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/back-page.pdf,Town of Ladysmith,,,brochure-insert,,
Collection Routes Map,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/collection-routes-map.pdf,Town of Ladysmith,,,brochure-insert,,
Collection Routes Map Reduced(2),https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/collection-routes-map_reduced(2).pdf,Town of Ladysmith,,,brochure-insert,,
Community Profile Final 2021 Web,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/community-profile_final_2021_web.pdf,Town of Ladysmith,2021-01-01,,brochure-insert,,
Dog Faq,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/dog-faq.pdf,Town of Ladysmith,,,brochure-insert,,
Dog Off Leash,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/dog-off-leash.pdf,Town of Ladysmith,,,brochure-insert,,
Final Sept 19 Ladsymith Economic Development Strategy,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/final-sept-19-ladsymith-economic-development-strategy.pdf,Town of Ladysmith,,,brochure-insert,,
Jan 2020 Ub Insert Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/jan-2020-ub-insert_pages.pdf,Town of Ladysmith,2020-01-01,,brochure-insert,,
Jan 2021 Ub Insert Pages Final,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/jan-2021-ub-insert_pages-final.pdf,Town of Ladysmith,2021-01-01,,brochure-insert,,
Jan 2022 Ub Insert Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/jan-2022-ub-insert_pages.pdf,Town of Ladysmith,2022-01-01,,brochure-insert,,
Jan 2023 Ub Insert Final Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/jan-2023-ub-insert-final_pages.pdf,Town of Ladysmith,2023-01-01,,brochure-insert,,
Jan 2024 Ub Insert Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/jan-2024-ub-insert_pages.pdf,Town of Ladysmith,2024-01-01,,brochure-insert,,
Jul 2020 Ub Insert Final Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/jul-2020-ub-insert_final_pages.pdf,Town of Ladysmith,2020-01-01,,brochure-insert,,
Jul 2021 Ub Insert Final,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/jul-2021-ub-insert_final.pdf,Town of Ladysmith,2021-01-01,,brochure-insert,,
Jul 2022 Ub Insert Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/jul-2022-ub-insert_pages.pdf,Town of Ladysmith,2022-01-01,,brochure-insert,,
Jul 2023 Ub Insert Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/jul-2023-ub-insert_pages.pdf,Town of Ladysmith,2023-01-01,,brochure-insert,,
July 2019 Ub Insert Final Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/july-2019-ub-insert-final_pages.pdf,Town of Ladysmith,,,brochure-insert,,
Ladysmith's Community Heritage Register Updated Dec 2018,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/ladysmith's-community-heritage-register-updated-dec-2018.pdf,Town of Ladysmith,,,brochure-insert,,
Ladysmith Heritage Walk I Artifacts,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/ladysmith-heritage-walk-i-artifacts.pdf,Town of Ladysmith,,,brochure-insert,,
Ladysmith Heritage Walk Ii Brochure,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/ladysmith-heritage-walk-ii-brochure.pdf,Town of Ladysmith,,,brochure-insert,,
Oct 2019 Ub Insert Pages Final,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/oct-2019-ub-insert_pages_final.pdf,Town of Ladysmith,2019-10-01,,brochure-insert,,
Oct 2020 Ub Insert Pages Final,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/oct-2020-ub-insert_pages_final.pdf,Town of Ladysmith,2020-10-01,,brochure-insert,,
Oct 2021 Ub Insert Pages,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/oct-2021-ub-insert_pages.pdf,Town of Ladysmith,2021-10-01,,brochure-insert,,
Oct 2022 Ub Insert Pages Final,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/oct-2022-ub-insert_pages_final.pdf,Town of Ladysmith,2022-10-01,,brochure-insert,,
Oct 2023 Ub Insert,https://www.ladysmith.ca/docs/default-source/brochures-other-publications-2021/oct-2023-ub-insert.pdf,Town of Ladysmith,2023-10-01,,brochure-insert,,
